pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,property_age,remodel_age,porch_sf
528108040,60,RL,95.0,12350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,No,GLQ,986.0,Unf,0.0,379.0,1365.0,GasA,5,1,SBrkr,1325,0,2690,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,RFn,3.0,864.0,3,3,1.0,0,0,0,0,None,None,0,7,2009,New,398800,0,0,1
528280110,60,RL,62.0,7917,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,953.0,953.0,GasA,5,1,SBrkr,694,0,1647,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2.0,460.0,3,3,1.0,0,0,0,0,None,None,0,8,2007,WD ,175000,8,7,1
535456100,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,825.0,825.0,GasA,3,1,FuseA,0,0,825,0.0,1.0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1.0,350.0,3,3,1.0,0,0,0,0,None,None,0,7,2008,WD ,109500,54,54,0
535181030,20,RL,0.0,12155,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,LwQ,1237.0,Unf,0.0,420.0,1657.0,GasA,4,1,SBrkr,0,0,1657,0.0,1.0,2,0,3,1,3,7,Typ,1,3,Attchd,Unf,2.0,484.0,3,3,1.0,0,147,0,0,None,None,0,3,2007,WD ,163500,37,37,0
903200050,30,RL,0.0,7446,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,3,1,FuseA,0,0,788,0.0,0.0,1,0,2,1,3,4,Typ,2,3,None,None,0.0,0.0,0,0,1.0,0,0,0,0,GdWo,None,0,4,2006,WD ,100000,65,56,0
533125120,60,RL,105.0,11025,Pave,None,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5,3,Gd,GLQ,1118.0,Unf,0.0,216.0,1334.0,GasA,5,1,SBrkr,1306,0,2826,1.0,0.0,2,1,3,1,4,9,Typ,3,3,Attchd,RFn,3.0,888.0,3,3,1.0,177,0,0,0,None,None,0,10,2006,WD ,334000,14,13,1
905106170,20,RL,65.0,7832,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,GLQ,775.0,Unf,0.0,89.0,864.0,GasA,5,1,SBrkr,0,0,864,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1.0,280.0,3,3,1.0,226,0,0,0,None,None,0,5,2010,WD ,137250,42,42,0
527108010,60,RL,134.0,19378,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,Mn,GLQ,57.0,Unf,0.0,1335.0,1392.0,GasA,5,1,SBrkr,1070,0,2462,1.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,RFn,2.0,576.0,3,3,1.0,239,0,0,0,None,None,0,3,2006,New,320000,1,0,1
535401080,20,RL,0.0,9830,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,No,ALQ,72.0,Rec,258.0,733.0,1063.0,GasA,5,1,SBrkr,0,0,1287,1.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,Fin,2.0,576.0,3,3,1.0,364,182,0,0,None,None,0,3,2010,WD ,162000,51,4,1
533213030,20,FV,0.0,4403,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,Av,GLQ,578.0,Unf,0.0,892.0,1470.0,GasA,5,1,SBrkr,0,0,1478,1.0,0.0,2,1,2,1,4,7,Typ,1,4,Attchd,Fin,2.0,484.0,3,3,1.0,0,0,0,0,None,None,0,6,2010,New,222000,1,1,1
528250040,60,RL,0.0,8174,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,494.0,Unf,0.0,204.0,698.0,GasA,5,1,SBrkr,644,0,1342,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,Fin,2.0,393.0,3,3,1.0,100,0,0,0,None,None,0,5,2009,WD ,178000,6,6,1
902128170,30,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,No,BLQ,510.0,Unf,0.0,278.0,788.0,GasA,3,1,SBrkr,0,0,804,1.0,0.0,1,0,2,1,4,4,Typ,2,4,Attchd,Unf,1.0,240.0,3,3,1.0,0,0,0,0,MnPrv,None,0,2,2010,WD ,119000,70,18,1
535477130,60,RL,69.0,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,No,ALQ,540.0,Unf,0.0,324.0,864.0,GasA,3,1,SBrkr,936,0,1812,0.0,0.0,2,0,4,1,3,8,Typ,1,3,Attchd,RFn,1.0,264.0,3,3,1.0,0,0,0,0,None,None,0,7,2007,WD ,169500,45,45,1
528275070,60,RL,0.0,8795,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,5,1,SBrkr,1276,0,2256,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,Fin,2.0,554.0,3,3,1.0,224,0,0,0,None,None,0,4,2009,WD ,236000,9,9,1
911370490,120,RM,44.0,3843,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,5,1,SBrkr,0,0,1648,1.0,1.0,2,0,2,1,5,5,Typ,1,4,Attchd,Fin,2.0,525.0,3,3,1.0,162,0,0,0,None,None,0,8,2008,New,294464,1,0,1
526354070,60,RL,85.0,11075,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,3,1,SBrkr,1020,0,2112,0.0,0.0,2,1,4,1,3,9,Typ,2,4,Attchd,Unf,2.0,576.0,3,3,1.0,280,0,0,0,None,None,0,6,2008,WD ,206900,39,39,0
531367050,60,RL,76.0,10142,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,5,1,SBrkr,1128,0,2084,1.0,0.0,2,1,4,1,4,8,Typ,0,0,BuiltIn,RFn,2.0,618.0,3,3,1.0,0,0,0,0,None,None,0,1,2010,WD ,233000,6,6,1
902110130,30,RM,56.0,7741,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,No,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,4,0,FuseA,0,0,1032,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1.0,280.0,3,3,1.0,0,0,0,0,MnPrv,None,0,6,2006,COD,108000,82,56,1
527106050,60,RL,65.0,8139,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,4,1,SBrkr,790,0,1470,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,Fin,2.0,420.0,3,3,1.0,192,0,0,0,None,None,0,10,2008,WD ,165000,13,12,1
907200270,20,RL,45.0,8982,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,3,1,SBrkr,0,0,1040,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,748.0,3,3,1.0,0,0,0,0,MnPrv,None,0,1,2007,WD ,134900,30,30,0
903231050,45,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,4,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,5,1,SBrkr,0,0,884,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1.0,240.0,3,3,1.0,0,0,0,0,MnPrv,None,0,7,2007,WD ,113000,68,57,1
907135080,20,RL,70.0,16561,Pave,None,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,ALQ,549.0,Unf,0.0,548.0,1097.0,GasA,5,1,SBrkr,0,0,1097,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,Unf,1.0,242.0,3,3,1.0,306,0,0,0,GdPrv,None,0,7,2007,WD ,147900,11,11,0
908229020,30,RL,56.0,4060,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,5,1,SBrkr,0,0,864,0.0,0.0,1,0,2,1,3,4,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,None,None,0,7,2009,WD ,99900,87,59,1
527453160,160,RL,24.0,2308,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,ALQ,286.0,LwQ,294.0,275.0,855.0,GasA,4,1,SBrkr,601,0,1456,0.0,0.0,2,1,4,1,3,7,Typ,0,0,Attchd,RFn,2.0,460.0,3,3,1.0,0,0,0,0,None,None,0,5,2008,WD ,143000,33,33,0
903231070,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,3,1,SBrkr,0,360,1176,0.0,0.0,1,0,3,1,3,6,Typ,1,4,Detchd,Unf,2.0,528.0,3,3,1.0,112,0,0,0,MnPrv,Shed,400,9,2006,WD ,114500,72,56,0
532378220,20,RL,0.0,8789,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,Mn,Rec,659.0,Unf,0.0,253.0,912.0,GasA,3,1,SBrkr,0,0,941,0.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,Unf,1.0,288.0,3,3,1.0,64,0,0,0,None,None,0,6,2006,WD ,129200,39,39,0
911370410,120,RM,64.0,5587,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,5,1,SBrkr,0,0,1652,1.0,1.0,2,0,2,1,4,5,Typ,1,4,Attchd,Fin,2.0,482.0,3,3,1.0,162,0,0,0,None,None,0,11,2008,New,392500,0,0,1
909427230,70,RL,66.0,9042,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,4,Stone,3,4,No,GLQ,275.0,Unf,0.0,877.0,1152.0,GasA,5,1,SBrkr,1152,0,2340,0.0,0.0,2,0,4,1,4,9,Typ,2,4,Attchd,RFn,1.0,252.0,3,3,1.0,0,0,0,0,GdPrv,Shed,2500,5,2010,WD ,266500,69,4,1
527161040,80,RL,57.0,8923,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,4,1,SBrkr,631,0,1382,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,Fin,2.0,396.0,3,3,1.0,256,0,0,0,None,None,0,2,2009,WD ,177500,11,11,0
923201100,20,RL,75.0,12518,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,No,ALQ,532.0,Unf,0.0,476.0,1008.0,GasA,4,1,SBrkr,0,0,1008,0.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,Unf,1.0,384.0,3,3,1.0,144,0,0,0,MnPrv,None,0,4,2009,WD ,139500,41,41,0
907420040,60,RL,85.0,11069,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,608.0,608.0,GasA,5,1,SBrkr,788,0,1396,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,Fin,2.0,440.0,3,3,1.0,100,0,0,0,None,None,0,7,2009,WD ,170000,2,2,1
534403290,60,RL,80.0,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,No,ALQ,414.0,Unf,0.0,431.0,845.0,GasA,5,1,SBrkr,1309,0,2154,0.0,0.0,2,1,5,1,3,8,Typ,1,4,Attchd,RFn,2.0,539.0,3,3,1.0,0,161,0,0,MnPrv,None,0,7,2007,WD ,224500,43,10,0
528168030,60,RL,96.0,13262,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,5,1,SBrkr,1295,0,2400,0.0,0.0,3,1,4,1,4,10,Typ,1,4,BuiltIn,Fin,3.0,730.0,3,3,1.0,114,0,0,0,None,None,0,6,2009,WD ,290000,6,5,1
903450060,50,RM,0.0,7758,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,No,LwQ,224.0,Unf,0.0,816.0,1040.0,GasA,5,1,FuseF,592,0,1818,0.0,0.0,1,1,4,1,3,7,Typ,2,3,Detchd,Unf,1.0,240.0,3,3,1.0,0,184,0,0,None,None,0,6,2007,WD ,169500,76,57,0
914465055,20,RL,43.0,12118,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,5,3,Mn,Unf,0.0,Unf,0.0,1710.0,1710.0,GasA,5,1,SBrkr,0,0,1710,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,2.0,550.0,3,3,1.0,100,180,0,0,None,None,0,4,2009,WD ,240000,5,4,1
534476080,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,No,BLQ,368.0,Unf,0.0,710.0,1078.0,GasA,5,1,SBrkr,0,0,1150,1.0,0.0,1,0,2,1,3,6,Typ,0,0,Attchd,Fin,1.0,288.0,3,3,1.0,0,175,0,0,MnPrv,None,0,10,2007,WD ,144000,52,52,0
534475170,60,RL,100.0,9500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,No,Rec,442.0,Unf,0.0,374.0,816.0,GasA,3,1,SBrkr,850,0,1977,0.0,1.0,1,1,4,1,3,9,Typ,1,3,Attchd,RFn,2.0,540.0,3,3,1.0,0,0,0,0,GdPrv,None,0,6,2007,WD ,165000,43,29,1
531452070,120,RL,50.0,7175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,4,1,SBrkr,0,0,1332,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2.0,542.0,3,3,1.0,0,0,0,0,None,None,0,2,2009,WD ,145000,19,18,1
905475510,20,RL,0.0,11200,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,Mn,Unf,0.0,Unf,0.0,1250.0,1250.0,GasA,5,1,SBrkr,0,0,1298,0.0,0.0,2,0,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,504.0,3,2,0.0,0,0,0,0,None,None,0,6,2010,COD,114000,46,46,1
528110070,20,RL,110.0,14226,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,4,1,SBrkr,0,0,1973,0.0,0.0,2,0,3,1,4,9,Typ,1,4,Attchd,Fin,3.0,895.0,3,3,1.0,315,0,0,0,None,None,0,7,2007,New,395000,1,1,1
527450010,160,RM,24.0,2760,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,3,1,SBrkr,567,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,None,None,0,12,2006,WD ,105500,33,33,0
914467040,60,RL,85.0,11050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,615.0,Unf,0.0,434.0,1049.0,GasA,5,1,SBrkr,880,0,1916,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,Unf,3.0,741.0,3,3,1.0,0,0,0,0,None,None,0,5,2010,WD ,254900,12,11,1
535451100,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,No,LwQ,432.0,Unf,0.0,432.0,864.0,GasA,2,1,FuseA,0,0,1238,0.0,0.0,1,1,3,1,3,6,Min2,1,3,Attchd,Unf,1.0,357.0,3,3,1.0,0,0,0,0,None,None,0,11,2007,WD ,102000,57,57,1
907194010,60,RL,79.0,12420,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,5,1,SBrkr,896,0,1840,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,622.0,3,3,1.0,0,0,0,0,None,None,0,6,2009,WD ,230000,8,8,1
903233050,70,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,Mn,Unf,0.0,Unf,0.0,939.0,939.0,GasA,5,1,SBrkr,574,0,1513,0.0,0.0,1,1,4,1,3,8,Typ,0,0,Detchd,Unf,1.0,180.0,2,2,0.0,24,0,0,0,None,None,0,5,2007,WD ,137500,87,3,1
903201030,30,RL,55.0,7111,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,No,LwQ,406.0,BLQ,273.0,329.0,1008.0,GasA,3,1,SBrkr,0,0,1143,0.0,0.0,1,0,2,1,3,5,Typ,1,1,Detchd,Unf,1.0,288.0,3,3,1.0,265,0,0,0,GdPrv,None,0,7,2008,WD ,138000,80,25,0
906201050,80,RL,66.0,19255,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,Av,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,4,1,SBrkr,0,0,1338,0.0,0.0,1,1,2,1,4,5,Min2,1,1,Attchd,Unf,2.0,576.0,3,3,1.0,0,0,0,0,None,Shed,600,9,2009,WD ,156500,26,26,0
527405180,20,RL,70.0,8120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,5,1,SBrkr,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,463.0,3,3,1.0,0,0,0,0,None,None,0,7,2009,WD ,124500,39,39,0
527325110,60,RL,92.0,11952,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,3,1,SBrkr,808,0,1969,0.0,0.0,2,1,3,1,3,8,Typ,1,4,Attchd,RFn,2.0,534.0,3,3,1.0,0,276,0,0,None,None,0,11,2007,WD ,190000,30,30,0
528228465,20,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,5,1,SBrkr,0,0,1266,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,Fin,2.0,388.0,3,3,1.0,100,0,0,0,None,None,0,3,2008,WD ,159895,1,1,1
909250040,70,RL,51.0,9842,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,5,1,SBrkr,1611,0,2601,0.0,0.0,3,1,4,1,3,8,Typ,0,0,BuiltIn,RFn,2.0,621.0,3,3,1.0,183,0,0,0,None,None,0,5,2008,WD ,189000,87,10,1
532378130,20,RL,0.0,8020,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,3,0,SBrkr,0,0,912,0.0,0.0,1,0,3,1,3,6,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,GdWo,None,0,4,2006,WD ,124000,42,42,0
905103060,20,RL,0.0,11341,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,No,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,3,1,SBrkr,0,0,1392,1.0,0.0,1,1,3,1,3,5,Mod,1,4,Detchd,Unf,2.0,528.0,3,3,1.0,0,95,0,0,None,None,0,5,2010,WD ,121500,53,14,0
